,Unnamed: 0,time,Voltage.name,Voltage,Current,Temperature,Time,SOC,SOCBound,soc1
1500,2758,90000,2组9号电池电压,3.274,0,30.55,90000,0.191405106,0.000359422,0.774628268
1501,2759,90060,2组9号电池电压,3.274,0,30.55,90060,0.191429675,0.000344015,0.774512085
1502,2760,90120,2组9号电池电压,3.274,0,30.55,90120,0.191452298,0.00033015,0.774374231
1503,2761,90180,2组9号电池电压,3.274,0,30.55,90180,0.191473257,0.000317617,0.774210707
1504,2762,90240,2组9号电池电压,3.274,0,30.55,90240,0.191492777,0.000306246,0.774016806
1505,2763,90300,2组9号电池电压,3.274,0,30.55,90300,0.191511043,0.000295898,0.773787001
1506,2764,90360,2组9号电池电压,3.274,0,30.55,90360,0.191528206,0.000286456,0.773514832
1507,2765,90420,2组9号电池电压,3.274,0,30.55,90420,0.191544393,0.000277822,0.773192802
1508,2766,90480,2组9号电池电压,3.274,0,30.55,90480,0.191559711,0.000269915,0.772812281
1509,2767,90540,2组9号电池电压,3.274,0,30.55,90540,0.19157425,0.000262661,0.772363472
1510,2768,90600,2组9号电池电压,3.274,0,30.55,90600,0.191588086,0.000256,0.771835451
1511,2769,90660,2组9号电池电压,3.274,0,30.55,90660,0.191601286,0.000249877,0.771216379
1512,2770,90720,2组9号电池电压,3.273,0,30.55,90720,0.191548205,0.000244245,0.770478883
1513,2771,90780,2组9号电池电压,3.274,0,30.55,90780,0.191562044,0.000238955,0.769638576
1514,2772,90840,2组9号电池电压,3.274,0,30.55,90840,0.191575319,0.00023409,0.769564018
1515,2773,90900,2组9号电池电压,3.274,0,30.55,90900,0.191588074,0.000229615,0.769475902
1516,2774,90960,2组9号电池电压,3.274,0,30.55,90960,0.191600349,0.000225496,0.769371771
1517,2775,91020,2组9号电池电压,3.274,0,30.55,91020,0.191612179,0.000221706,0.769248734
1518,2776,91080,2组9号电池电压,3.274,0,30.55,91080,0.191623593,0.000218218,0.769103385
1519,2777,91140,2组9号电池电压,3.274,0,30.55,91140,0.191634621,0.000215008,0.768931725
1520,2778,91200,2组9号电池电压,3.274,0,30.55,91200,0.191645286,0.000212054,0.768729068
1521,2779,91260,2组9号电池电压,3.274,0,30.55,91260,0.191655609,0.000209336,0.76848994
1522,2780,91320,2组9号电池电压,3.274,0,30.55,91320,0.191665611,0.000206836,0.768207984
1523,2781,91380,2组9号电池电压,3.274,0,30.55,91380,0.19167531,0.000204537,0.767875862
1524,2782,91440,2组9号电池电压,3.274,0,30.55,91440,0.191684722,0.000202423,0.767485188
1525,2783,91500,2组9号电池电压,3.274,0,30.55,91500,0.191693861,0.00020048,0.767026518
1526,2784,91560,2组9号电池电压,3.274,0,30.55,91560,0.19170274,0.000198696,0.766489423
1527,2785,91620,2组9号电池电压,3.274,0,30.55,91620,0.191711373,0.000197056,0.765862733
1528,2786,91680,2组9号电池电压,3.274,0,30.55,91680,0.191719769,0.000195552,0.765135019
1529,2787,91740,2组9号电池电压,3.274,0,30.55,91740,0.19172794,0.000194171,0.764295413
1530,2788,91800,2组9号电池电压,3.274,0,30.55,91800,0.191735895,0.000192904,0.764141398
1531,2789,91860,2组9号电池电压,3.274,0,30.55,91860,0.191743643,0.000191743,0.763962236
1532,2790,91920,2组9号电池电压,3.274,0,30.6,91920,0.19175207,0.000190605,0.763753914
1533,2791,91980,2组9号电池电压,3.274,0,30.6,91980,0.191760281,0.000189564,0.76351182
1534,2792,92040,2组9号电池电压,3.274,0,30.6,92040,0.191768283,0.000188611,0.763230693
1535,2793,92100,2组9号电池电压,3.274,0,30.55,92100,0.191775215,0.000187814,0.762904566
1536,2794,92160,2组9号电池电压,3.274,0,30.55,92160,0.191781978,0.000187085,0.76252675
1537,2795,92220,2组9号电池电压,3.274,0,30.55,92220,0.191788576,0.000186419,0.762089834
1538,2796,92280,2组9号电池电压,3.274,0,30.55,92280,0.191795016,0.000185812,0.76158577
1539,2797,92340,2组9号电池电压,3.274,0,30.55,92340,0.191801301,0.000185258,0.761006051
1540,2798,92400,2组9号电池电压,3.274,0,30.55,92400,0.191807438,0.000184754,0.76034204
1541,2799,92460,2组9号电池电压,3.274,0,30.55,92460,0.19181343,0.000184294,0.759585501
1542,2800,92520,2组9号电池电压,3.274,0,30.55,92520,0.191819281,0.000183877,0.759451155
1543,2801,92580,2组9号电池电压,3.274,0,30.55,92580,0.191824996,0.000183498,0.759297088
1544,2802,92640,2组9号电池电压,3.274,0,30.55,92640,0.191830579,0.000183153,0.759120466
1545,2803,92700,2组9号电池电压,3.274,0,30.55,92700,0.191836033,0.000182842,0.758918073
1546,2804,92760,2组9号电池电压,3.274,0,30.55,92760,0.191841362,0.00018256,0.758686283
1547,2805,92820,2组9号电池电压,3.274,0,30.55,92820,0.191846569,0.000182305,0.758421015
1548,2806,92880,2组9号电池电压,3.274,0,30.55,92880,0.191851657,0.000182075,0.758117716
1549,2807,92940,2组9号电池电压,3.274,0,30.55,92940,0.19185663,0.000181868,0.757771346
1550,2808,93000,2组9号电池电压,3.274,0,30.55,93000,0.191861491,0.000181683,0.757376394
1551,2809,93060,2组9号电池电压,3.274,0,30.55,93060,0.191866241,0.000181516,0.756926927
1552,2810,93120,2组9号电池电压,3.274,0,30.55,93120,0.191870885,0.000181368,0.756416696
1553,2811,93180,2组9号电池电压,3.274,0,30.45,93180,0.191873775,0.000181381,0.755839337
1554,2812,93240,2组9号电池电压,3.274,0,30.45,93240,0.191876602,0.000181396,0.755188626
1555,2813,93300,2组9号电池电压,3.274,0,30.45,93300,0.191879367,0.000181412,0.754458915
1556,2814,93360,2组9号电池电压,3.274,0,30.55,93360,0.19188372,0.000181285,0.754369804
1557,2815,93420,2组9号电池电压,3.274,0,30.5,93420,0.191887148,0.000181245,0.754267423
1558,2816,93480,2组9号电池电压,3.274,0,30.5,93480,0.191890501,0.000181212,0.754149815
1559,2817,93540,2组9号电池电压,3.274,0,30.5,93540,0.19189378,0.000181184,0.754014738
1560,2818,93600,2组9号电池电压,3.274,0,30.5,93600,0.191896987,0.000181162,0.753859635
1561,2819,93660,2组9号电池电压,3.274,0,30.5,93660,0.191900124,0.000181145,0.753681592
1562,2820,93720,2组9号电池电压,3.274,0,30.5,93720,0.191903191,0.000181132,0.753477301
1563,2821,93780,2组9号电池电压,3.274,0,30.5,93780,0.191906192,0.000181124,0.753243017
1564,2822,93840,2组9号电池电压,3.274,0,30.5,93840,0.191909127,0.000181119,0.752974525
1565,2823,93900,2组9号电池电压,3.274,0,30.5,93900,0.191911998,0.000181117,0.752667114
1566,2824,93960,2组9号电池电压,3.274,0,30.5,93960,0.191914806,0.000181119,0.752315567
1567,2825,94020,2组9号电池电压,3.274,0,30.45,94020,0.191916738,0.000181196,0.751914178
1568,2826,94080,2组9号电池电压,3.274,0,30.45,94080,0.191918629,0.000181269,0.751456807
1569,2827,94140,2组9号电池电压,3.274,0,30.5,94140,0.191921293,0.000181266,0.750937004
1570,2828,94200,2组9号电池电压,3.274,0,30.5,94200,0.191923899,0.000181265,0.750348239
1571,2829,94260,2组9号电池电压,3.274,0,30.5,94260,0.191926447,0.000181268,0.749684211
1572,2830,94320,2组9号电池电压,3.274,0,30.5,94320,0.19192894,0.000181272,0.749615256
1573,2831,94380,2组9号电池电压,3.274,0,30.5,94380,0.191931379,0.000181279,0.749536812
1574,2832,94440,2组9号电池电压,3.274,0,30.5,94440,0.191933764,0.000181288,0.74944758
1575,2833,94500,2组9号电池电压,3.274,0,30.5,94500,0.191936097,0.000181299,0.74934609
1576,2834,94560,2组9号电池电压,3.274,0,30.5,94560,0.191938379,0.000181311,0.749230674
1577,2835,94620,2组9号电池电压,3.274,0,30.5,94620,0.191940612,0.000181325,0.749099444
1578,2836,94680,2组9号电池电压,3.274,0,30.5,94680,0.191942795,0.00018134,0.74895027
1579,2837,94740,2组9号电池电压,3.274,0,30.5,94740,0.191944931,0.000181356,0.748780749
1580,2838,94800,2组9号电池电压,3.274,0,30.5,94800,0.191947021,0.000181373,0.748588178
1581,2839,94860,2组9号电池电压,3.274,0,30.5,94860,0.191949065,0.000181391,0.748369532
1582,2840,94920,2组9号电池电压,3.274,0,30.5,94920,0.191951064,0.000181409,0.748121434
1583,2841,94980,2组9号电池电压,3.274,0,30.5,94980,0.19195302,0.000181428,0.747840143
1584,2842,95040,2组9号电池电压,3.274,0,30.5,95040,0.191954933,0.000181448,0.747521542
1585,2843,95100,2组9号电池电压,3.274,0,30.5,95100,0.191956804,0.000181468,0.74716115
1586,2844,95160,2组9号电池电压,3.274,0,30.5,95160,0.191958635,0.000181488,0.746754158
1587,2845,95220,2组9号电池电压,3.274,0,30.55,95220,0.191961243,0.000181437,0.74629549
1588,2846,95280,2组9号电池电压,3.274,0,30.55,95280,0.191963793,0.000181392,0.745779948
1589,2847,95340,2组9号电池电压,3.274,0,30.55,95340,0.191966286,0.000181353,0.745202386
1590,2848,95400,2组9号电池电压,3.274,0,30.55,95400,0.191968725,0.000181319,0.744557984
1591,2849,95460,2组9号电池电压,3.274,0,30.55,95460,0.19197111,0.000181291,0.744501231
1592,2850,95520,2组9号电池电压,3.274,0,30.55,95520,0.191973442,0.000181267,0.744436917
1593,2851,95580,2组9号电池电压,3.274,0,30.55,95580,0.191975723,0.000181248,0.744364039
1594,2852,95640,2组9号电池电压,3.274,0,30.55,95640,0.191977954,0.000181232,0.744281463
1595,2853,95700,2组9号电池电压,3.274,0,30.55,95700,0.191980136,0.00018122,0.744187906
1596,2854,95760,2组9号电池电压,3.274,0,30.55,95760,0.19198227,0.000181211,0.744081918
1597,2855,95820,2组9号电池电压,3.274,0,30.55,95820,0.191984357,0.000181205,0.743961867
1598,2856,95880,2组9号电池电压,3.274,0,30.55,95880,0.191986398,0.000181201,0.74382591
1599,2857,95940,2组9号电池电压,3.274,0,30.55,95940,0.191988395,0.0001812,0.743671976
1600,2858,96000,2组9号电池电压,3.274,0,30.55,96000,0.191990347,0.000181201,0.74349774
1601,2859,96060,2组9号电池电压,3.274,0,30.55,96060,0.191992257,0.000181204,0.7433006
1602,2860,96120,2组9号电池电压,3.274,0,30.55,96120,0.191994125,0.000181208,0.743077656
1603,2861,96180,2组9号电池电压,3.274,0,30.55,96180,0.191995952,0.000181214,0.742825687
1604,2862,96240,2组9号电池电压,3.274,0,30.45,96240,0.191996126,0.000181366,0.742541148
1605,2863,96300,2组9号电池电压,3.274,0,30.45,96300,0.191996296,0.000181507,0.742220153
1606,2864,96360,2组9号电池电压,3.274,0,30.45,96360,0.191996462,0.000181637,0.7418585
1607,2865,96420,2组9号电池电压,3.274,0,30.45,96420,0.191996625,0.000181757,0.74145171
1608,2866,96480,2组9号电池电压,3.273,0,30.45,96480,0.191943043,0.000406669,0.740985371
1609,2867,96540,2组9号电池电压,3.274,0,30.45,96540,0.19194547,0.000388845,0.740472937
1610,2868,96600,2组9号电池电压,3.274,0,30.45,96600,0.191947688,0.000372735,0.739901123
1611,2869,96660,2组9号电池电压,3.275,0,30.45,96660,0.192039722,0.000800758,0.739826331
1612,2870,96720,2组9号电池电压,3.274,0,30.3,96720,0.192026009,0.000722244,0.739741439
1613,2871,96780,2组9号电池电压,3.274,0,30.3,96780,0.192015254,0.000660208,0.739646965
1614,2872,96840,2组9号电池电压,3.274,0,30.3,96840,0.192006524,0.000609574,0.739541843
1615,2873,96900,2组9号电池电压,3.274,0,30.45,96900,0.192006358,0.000566462,0.739424913
1616,2874,96960,2组9号电池电压,3.274,0,30.45,96960,0.192006218,0.000529876,0.739294851
1617,2875,97020,2组9号电池电压,3.334,-736.3,30.25,97020,0.192006218,0.001196876,0.736350992
1618,2876,97080,2组9号电池电压,3.344,-730.9,30.35,97080,0.196176981,0.002681647,0.720547294
1619,2877,97140,2组9号电池电压,3.349,-725.4,30.4,97140,0.200317376,0.005998736,0.42131306
1620,2878,97200,2组9号电池电压,3.352,-723.4,30.35,97200,0.204426483,0.01341465,-0.05
1621,2879,97260,2组9号电池电压,3.355,-719.7,30.3,97260,0.208524074,0.029996547,-0.020959844
1622,2880,97320,2组9号电池电压,3.357,-715.5,30.25,97320,0.170129871,0.004597734,0.013593982
1623,2881,97380,2组9号电池电压,3.359,-715.2,29.7,97380,0.174180799,0.010282239,0.043154486
1624,2882,97440,2组9号电池电压,3.361,-714.5,29.6,97440,0.156999001,0.004473182,0.073506501
1625,2883,97500,2组9号电池电压,3.362,-712.9,29.55,97500,0.156078422,0.003402103,0.057832404
1626,2884,97560,2组9号电池电压,3.363,-710.3,29.5,97560,0.157062068,0.003086484,-0.05
1627,2885,97620,2组9号电池电压,3.364,-709.6,29.45,97620,0.158255296,0.003215838,-0.020134679
1628,2886,97680,2组9号电池电压,3.367,-707.4,29.4,97680,0.161219257,0.001568195,0.013700729
1629,2887,97740,2组9号电池电压,3.366,-708,29.35,97740,0.162984816,0.002338889,0.043639238
1630,2888,97800,2组9号电池电压,3.367,-705.9,28.8,97800,0.160766434,0.003136432,0.074059861
1631,2889,97860,2组9号电池电压,3.368,-705.6,28.8,97860,0.158892413,0.004226518,0.059774339
1632,2890,97920,2组9号电池电压,3.367,-704.6,28.75,97920,0.156431565,0.004020028,-0.05
1633,2891,97980,2组9号电池电压,3.368,-702.8,28.7,97980,0.157043268,0.003377462,-0.019699491
1634,2892,98040,2组9号电池电压,3.369,-704.1,28.7,98040,0.158344516,0.003397778,0.013754893
1635,2893,98100,2组9号电池电压,3.368,-703.2,28.7,98100,0.157741796,0.003696336,0.043825742
1636,2894,98160,2组9号电池电压,3.368,-703.2,28.7,98160,0.157524142,0.003620086,0.073758179
1637,2895,98220,2组9号电池电压,3.368,-702.2,28.7,98220,0.157586745,0.003553979,0.054232632
1638,2896,98280,2组9号电池电压,3.368,-702.2,28.65,98280,0.157344273,0.003562666,-0.05
1639,2897,98340,2组9号电池电压,3.367,-702.9,28.65,98340,0.156310051,0.003509718,-0.019672731
1640,2898,98400,2组9号电池电压,3.368,-701.6,28.65,98400,0.157015671,0.003283627,0.013762478
1641,2899,98460,2组9号电池电压,3.368,-700.8,28.65,98460,0.157467305,0.003378407,0.043967243
1642,2900,98520,2组9号电池电压,3.367,-700.9,28.7,98520,0.157041515,0.003485946,0.073817567
1643,2901,98580,2组9号电池电压,3.367,-700.4,28.7,98580,0.156910132,0.003417732,0.05348138
1644,2902,98640,2组9号电池电压,3.368,-701.2,28.75,98640,0.158117338,0.003366979,-0.05
1645,2903,98700,2组9号电池电压,3.368,-700.5,28.75,98700,0.158486558,0.003621148,-0.019551849
1646,2904,98760,2组9号电池电压,3.368,-700,28.8,98760,0.158918008,0.003764332,0.013783674
1647,2905,98820,2组9号电池电压,3.369,-699.2,28.8,98820,0.160067888,0.003911918,0.04404619
1648,2906,98880,2组9号电池电压,3.37,-699.8,28.8,98880,0.16133401,0.004293411,0.073803922
1649,2907,98940,2组9号电池电压,3.368,-699.5,28.8,98940,0.160660497,0.003178372,0.05262788
1650,2908,99000,2组9号电池电压,3.367,-700.1,28.85,99000,0.159136401,0.004196981,-0.05
1651,2909,99060,2组9号电池电压,3.368,-700.9,28.95,99060,0.15999037,0.004034683,-0.019539963
1652,2910,99120,2组9号电池电压,3.369,-701,30.05,99120,0.170839057,0.004030297,0.013778021
1653,2911,99180,2组9号电池电压,3.368,-700.7,30.15,99180,0.17421522,0.00210033,0.043986122
1654,2912,99240,2组9号电池电压,3.368,-701.2,30.3,99240,0.177289098,0.001404016,0.073872466
1655,2913,99300,2组9号电池电压,3.368,-701,30.35,99300,0.180045625,0.002255264,0.054413912
1656,2914,99360,2组9号电池电压,3.37,-700.4,30.35,99360,0.182767722,0.003654163,-0.05
1657,2915,99420,2组9号电池电压,3.368,-699.6,30.3,99420,0.182029622,0.003139145,-0.019508634
1658,2916,99480,2组9号电池电压,3.368,-699.4,30.3,99480,0.18216974,0.002792745,0.013789663
1659,2917,99540,2组9号电池电压,3.369,-699.5,30.25,99540,0.182899972,0.002782122,0.044061784
1660,2918,99600,2组9号电池电压,3.368,-699.5,30.25,99600,0.18228782,0.003025769,0.073919466
1661,2919,99660,2组9号电池电压,3.37,-699.7,30.2,99660,0.183358859,0.002874889,0.053931825
1662,2920,99720,2组9号电池电压,3.369,-698.7,30.25,99720,0.183250682,0.003229318,-0.05
1663,2921,99780,2组9号电池电压,3.369,-699.8,30.25,99780,0.183004466,0.003273769,-0.019453076
1664,2922,99840,2组9号电池电压,3.37,-699.8,30.35,99840,0.184464892,0.003164606,0.013790779
1665,2923,99900,2组9号电池电压,3.37,-698.9,30.35,99900,0.184979873,0.00384222,0.044061709
1666,2924,99960,2组9号电池电压,3.371,-699.3,30.35,99960,0.185907221,0.004411681,0.0738054
1667,2925,100020,2组9号电池电压,3.371,-699.9,30.35,100020,0.185501687,0.005480163,0.052455911
1668,2926,100080,2组9号电池电压,3.371,-699.4,30.3,100080,0.184572419,0.005326627,-0.05
1669,2927,100140,2组9号电池电压,3.371,-700.3,30.35,100140,0.185368481,0.001960443,-0.01943663
1670,2928,100200,2组9号电池电压,3.371,-698.6,30.35,100200,0.187457409,0.003432374,0.013797534
1671,2929,100260,2组9号电池电压,3.371,-699.2,30.3,100260,0.187546779,0.003484331,0.044124349
1672,2930,100320,2组9号电池电压,3.371,-699.3,30.3,100320,0.187493735,0.003530513,0.074158586
1673,2931,100380,2组9号电池电压,3.373,-699.6,30.25,100380,0.189115339,0.003529632,0.057050774
1674,2932,100440,2组9号电池电压,3.373,-699.2,30.6,100440,0.192604049,0.001869683,-0.05
1675,2933,100500,2组9号电池电压,3.373,-699.7,30.6,100500,0.195407629,0.0026627,-0.019366234
1676,2934,100560,2组9号电池电压,3.373,-699.4,30.6,100560,0.196794779,0.004518684,0.013801892
1677,2935,100620,2组9号电池电压,3.374,-698.6,30.6,100620,0.198820017,0.001344474,0.044110132
1678,2936,100680,2组9号电池电压,3.375,-699.1,30.6,100680,0.201966288,0.002453566,0.073983372
1679,2937,100740,2组9号电池电压,3.375,-699.3,30.6,100740,0.203610146,0.002831823,0.054836755
1680,2938,100800,2组9号电池电压,3.376,-698.7,30.6,100800,0.205190755,0.003615792,-0.05
1681,2939,100860,2组9号电池电压,3.377,-697.8,30.6,100860,0.20672543,0.005052241,-0.019201286
1682,2940,100920,2组9号电池电压,3.377,-699.1,30.6,100920,0.208220584,0.001429372,0.013827273
1683,2941,100980,2组9号电池电压,3.377,-698.7,30.55,100980,0.210413075,0.002495353,0.044130792
1684,2942,101040,2组9号电池电压,3.379,-698.9,30.55,101040,0.212338179,0.004223009,0.074133795
1685,2943,101100,2组9号电池电压,3.379,-698.4,30.6,101100,0.213791545,0.001371903,0.056863086
1686,2944,101160,2组9号电池电压,3.381,-698.3,30.25,101160,0.216000929,0.002450722,-0.05
1687,2945,101220,2组9号电池电压,3.38,-698.5,30.6,101220,0.217331597,0.004379425,-0.019142375
1688,2946,101280,2组9号电池电压,3.382,-698.8,30.6,101280,0.219768226,0.001452474,0.01384505
1689,2947,101340,2组9号电池电压,3.381,-698.2,30.65,101340,0.222295983,0.002776585,0.044174644
1690,2948,101400,2组9号电池电压,3.384,-697.7,30.65,101400,0.225517857,0.001291511,0.074261741
1691,2949,101460,2组9号电池电压,3.385,-696.7,30.65,101460,0.229019185,0.002561718,0.058086421
1692,2950,101520,2组9号电池电压,3.386,-697.1,30.25,101520,0.229137118,0.003615397,-0.05
1693,2951,101580,2组9号电池电压,3.386,-697.4,30.25,101580,0.228121639,0.004148215,-0.018938471
1694,2952,101640,2组9号电池电压,3.387,-697,31.1,101640,0.23539744,0.003449717,0.013880453
1695,2953,101700,2组9号电池电压,3.388,-697,31.05,101700,0.241162265,0.005345332,0.044305396
1696,2954,101760,2组9号电池电压,3.388,-696.8,31,101760,0.244369262,0.001265203,0.074595053
1697,2955,101820,2组9号电池电压,3.39,-696.9,30.95,101820,0.248319088,0.001109303,0.061969767
1698,2956,101880,2组9号电池电压,3.391,-696.5,30.95,101880,0.252307024,0.000955458,-0.05
1699,2957,101940,2组9号电池电压,3.391,-696.5,30.95,101940,0.256049832,0.0008058,-0.018779069
1700,2958,102000,2组9号电池电压,3.392,-695.8,30.9,102000,0.259945895,0.00079788,0.01932318
1701,2959,102060,2组9号电池电压,3.393,-695.9,30.9,102060,0.263860261,0.000768374,0.049181064
1702,2960,102120,2组9号电池电压,3.392,-695.5,30.85,102120,0.267382464,0.001607688,0.077670502
1703,2961,102180,2组9号电池电压,3.394,-695.5,30.8,102180,0.27074315,0.001135374,0.038963829
1704,2962,102240,2组9号电池电压,3.394,-695.4,30.85,102240,0.27447761,0.00248066,-0.05
1705,2963,102300,2组9号电池电压,3.394,-694.8,30.8,102300,0.276409189,0.004065634,-0.018630448
1706,2964,102360,2组9号电池电压,3.395,-694.2,30.8,102360,0.279152867,0.00113827,0.019332125
1707,2965,102420,2组9号电池电压,3.393,-694.2,30.8,102420,0.281719151,0.002255817,0.049251989
1708,2966,102480,2组9号电池电压,3.394,-694.5,30.8,102480,0.283226752,0.002563649,0.077603476
1709,2967,102540,2组9号电池电压,3.395,-695.1,30.8,102540,0.284839237,0.003419705,0.037719591
1710,2968,102600,2组9号电池电压,3.395,-694.7,30.75,102600,0.284829203,0.005521216,-0.05
1711,2969,102660,2组9号电池电压,3.395,-693.4,30.75,102660,0.283156295,0.00672269,-0.01854706
1712,2970,102720,2组9号电池电压,3.396,-694.8,30.75,102720,0.284790173,0.001827219,0.019333621
1713,2971,102780,2组9号电池电压,3.396,-692.7,30.75,102780,0.28761426,0.003584143,0.049260467
1714,2972,102840,2组9号电池电压,3.396,-692.7,30.7,102840,0.289285652,0.002999628,0.077336219
1715,2973,102900,2组9号电池电压,3.395,-692.3,30.65,102900,0.288900649,0.004308807,0.034035523
1716,2974,102960,2组9号电池电压,3.396,-693.7,30.65,102960,0.289049038,0.004322764,-0.05
1717,2975,103020,2组9号电池电压,3.397,-693.1,30.6,103020,0.289833965,0.004553224,-0.018467915
1718,2976,103080,2组9号电池电压,3.396,-692.1,30.55,103080,0.287830667,0.006078175,0.019342141
1719,2977,103140,2组9号电池电压,3.397,-693.3,30.55,103140,0.289092644,0.001505109,0.049360056
1720,2978,103200,2组9号电池电压,3.397,-692.6,30.55,103200,0.291653948,0.002794704,0.077887211
1721,2979,103260,2组9号电池电压,3.397,-693.3,30.55,103260,0.293399982,0.00248002,0.039978471
1722,2980,103320,2组9号电池电压,3.397,-692.4,30.4,103320,0.293748566,0.003377988,-0.05
1723,2981,103380,2组9号电池电压,3.398,-692.3,30.5,103380,0.295038307,0.004048836,-0.018390231
1724,2982,103440,2组9号电池电压,3.398,-692.5,30.5,103440,0.295294384,0.006422202,0.019346932
1725,2983,103500,2组9号电池电压,3.398,-692.4,30.5,103500,0.293505507,0.008833882,0.049356511
1726,2984,103560,2组9号电池电压,3.399,-692.8,30.5,103560,0.295553123,0.001938745,0.077684984
1727,2985,103620,2组9号电池电压,3.4,-691.1,30.5,103620,0.299290526,0.001843321,0.038212518
1728,2986,103680,2组9号电池电压,3.399,-691.8,30.5,103680,0.302210873,0.003385652,-0.05
1729,2987,103740,2组9号电池电压,3.399,-691.6,30.45,103740,0.304381638,0.0012504,-0.018330867
1730,2988,103800,2组9号电池电压,3.399,-691.4,30.5,103800,0.307693471,0.002541061,0.019351203
1731,2989,103860,2组9号电池电压,3.399,-692.3,30.5,103860,0.310088027,0.002909195,0.049403089
1732,2990,103920,2组9号电池电压,3.399,-691.8,30.45,103920,0.31180155,0.005525677,0.07786353
1733,2991,103980,2组9号电池电压,3.4,-692.3,30.5,103980,0.31474523,0.001393325,0.039503536
1734,2992,104040,2组9号电池电压,3.401,-691.4,30.5,104040,0.318688994,0.001322728,-0.05
1735,2993,104100,2组9号电池电压,3.401,-691.8,30.5,104100,0.322686962,0.001151726,-0.018281
1736,2994,104160,2组9号电池电压,3.401,-689.8,30.5,104160,0.326757863,0.000969893,0.019360302
1737,2995,104220,2组9号电池电压,3.401,-688.4,30.5,104220,0.330909251,0.000798131,0.049501411
1738,2996,104280,2组9号电池电压,3.401,-689,30.5,104280,0.33485306,0.00079861,0.077436625
1739,2997,104340,2组9号电池电压,3.401,-690.4,30.5,104340,0.338853659,0.000784807,0.033519445
1740,2998,104400,2组9号电池电压,3.403,-691.6,30.5,104400,0.343243724,0.00166935,-0.05
1741,2999,104460,2组9号电池电压,3.403,-691.4,30.5,104460,0.348725634,0.003034318,-0.018225252
1742,3000,104520,2组9号电池电压,3.404,-690.8,30.45,104520,0.356507364,0.004528005,0.019365424
1743,3001,104580,2组9号电池电压,3.403,-691.5,30.5,104580,0.363094931,0.001306352,0.049449835
1744,3002,104640,2组9号电池电压,3.403,-690.9,30.5,104640,0.368318965,0.002487542,0.077916113
1745,3003,104700,2组9号电池电压,3.403,-691.2,30.45,104700,0.374759814,0.003873127,0.039823555
1746,3004,104760,2组9号电池电压,3.404,-690.9,30.5,104760,0.384478064,0.006847872,-0.05
1747,3005,104820,2组9号电池电压,3.404,-690.7,30.45,104820,0.397303063,0.007759449,-0.01816422
1748,3006,104880,2组9号电池电压,3.405,-689.9,30.45,104880,0.408029923,0.004041281,0.01936999
1749,3007,104940,2组9号电池电压,3.406,-689.1,30.5,104940,0.420438558,0.004283546,0.04951819
1750,3008,105000,2组9号电池电压,3.406,-690.8,30.45,105000,0.424342394,0.009579796,0.077683535
1751,3009,105060,2组9号电池电压,3.406,-690.4,30.45,105060,0.443922138,0.007956384,0.03745458
1752,3010,105120,2组9号电池电压,3.407,-690.3,30.45,105120,0.462954897,0.006413416,-0.05
1753,3011,105180,2组9号电池电压,3.406,-690.5,30.45,105180,0.477149736,0.005123829,-0.018096643
1754,3012,105240,2组9号电池电压,3.407,-690.7,30.4,105240,0.489294279,0.003761529,0.019377078
1755,3013,105300,2组9号电池电压,3.407,-690.2,30.45,105300,0.493207128,0.008412739,0.04948396
1756,3014,105360,2组9号电池电压,3.409,-690.6,30.45,105360,0.511804265,0.005016062,0.077815893
1757,3015,105420,2组9号电池电压,3.409,-690.5,30.5,105420,0.525819784,0.003337534,0.038970592
1758,3016,105480,2组9号电池电压,3.409,-690.5,30.5,105480,0.529731703,0.007464875,-0.05
1759,3017,105540,2组9号电池电压,3.41,-690.4,30.45,105540,0.53364347,0.016692827,-0.018003268
1760,3018,105600,2组9号电池电压,3.41,-690.7,30.45,105600,0.559401135,0.006320562,0.019389308
1761,3019,105660,2组9号电池电压,3.411,-689.9,30.45,105660,0.56331401,0.014134221,0.049505548
1762,3020,105720,2组9号电池电压,3.412,-690.3,30.45,105720,0.59018858,0.005552047,0.077864982
1763,3021,105780,2组9号电池电压,3.412,-691,30.55,105780,0.594099494,0.01241591,0.039483885
1764,3022,105840,2组9号电池电压,3.412,-689.5,30.5,105840,0.623793765,0.006709861,-0.05
1765,3023,105900,2组9号电池电压,3.413,-689.6,30.5,105900,0.635761382,0.003472965,-0.0178849
1766,3024,105960,2组9号电池电压,3.414,-690.3,30.55,105960,0.64381764,0.004688002,0.019402452
1767,3025,106020,2组9号电池电压,3.415,-689.5,30.55,106020,0.649333537,0.001669459,0.049541814
1768,3026,106080,2组9号电池电压,3.414,-688.7,30.5,106080,0.652267814,0.002921776,0.077956035
1769,3027,106140,2组9号电池电压,3.416,-688.7,30.5,106140,0.6557647,0.001496117,0.039980634
1770,3028,106200,2组9号电池电压,3.417,-689.3,30.5,106200,0.659537531,0.00140461,-0.05
1771,3029,106260,2组9号电池电压,3.417,-689.4,30.5,106260,0.662948252,0.002824129,-0.017779219
1772,3030,106320,2组9号电池电压,3.418,-688.6,30.5,106320,0.666008282,0.001685762,0.019419788
1773,3031,106380,2组9号电池电压,3.418,-688.4,30.5,106380,0.669438074,0.003615851,0.049622467
1774,3032,106440,2组9号电池电压,3.42,-688.1,30.5,106440,0.673483382,0.00250836,0.07809048
